rest,rating,reviews
Kakurega Ramen Factory,5,"Hidden gem in Sham Shui Po! My favorite tsukemen in Hong Kong!Who knew you could find good Japanese food here? It's literally hidden in Dragon Center in the back corner down an alley way on the 7th floor. I've been here twice, and I loved it both times. How to tsukemen: For those who have never had tsukemen, this is a dip noodle. Basically, you take their homemade noodles and dip it into the broth for flavor and then you eat it. Simple right? It also keeps the noodles at a chewy consistency. When you're all done eating and dipping the noodles, they will pour stock into your broth to dilute it so you can drink it after. The broth itself is intense for noodle dipping, so you must dilute it to drink or else it's too much. How to order: You're given a piece of paper to order the food, and you select what type of tsukemen you would like. They only have three different flavor broths (white, black, red), so it's not a hard decision. White is original, black is garlic-y, and red is tomato-y. If you add more ingredients then they'll charge more. This place generally costs 100-150HKD, depending on what broth and add-ons you get. My favorite is the white because the black is too garlic-y but the red is a close second. I like to add another egg (your ramen comes with one already) because those things are halfway cooked, runny, and delicioussss. I also add menma, which is fermented bamboo shoots that go perfectly with ramen. Yummm.The ambience is alright. It's a small place so don't expect a lot. The interior is pretty cute despite the location as it reminds me of Japan. The chairs here are the worst since they're stacked crates with very little leg room. I sit off to the side to make up for that, but if you're tall, you've got some problems. The service is spot on! They're super nice and ask if you need help with ordering since tsukemen isn't really common. My waitress was lovely and came whenever I needed any help, which it was a lot because my friends kept asking for things. We all needed stock for our broth at different times, and she was still so patient with us. Loved her!"
Kakurega Ramen Factory,5,"There's not much to add after Joann's review - but I just gotta say this place is FANTASTIC! I love tsukemen and it's hard to find a place that does it well!It's hard to locate - we walked around Sham Shui Po after exiting the MTR, realized it's in the Dragon Center, and then we eventually stumbled around on the seventh floor until we got to the restaurant. It's located behind tiny Japanese stores.Apparently this place is owned by a famous Japanese chief that makes only 200 bowls of ramen per day - we came early (15 mins before opening time) and there wasn't anyone here yet....but it quickly filled up!"
Kakurega Ramen Factory,5,"Came here while visiting HK and I must say the ramen was one of the best I have ever had. Coming from NYC, I have quite a lot of quality choices but this spot has exceeded all my favorites back at home. My local HK friend guided and lead the way to this hidden gem as it was through some twists and turns inside the Dragon Centre mall in Sham Shui Po. If you told me to go there again, I seriously may have trouble finding it. We had a party of three and arrived at around 6:45 or so, we were lucky there was no wait but as we left, there was a queue outside. I had the tomato based broth. Coming from the states, I have never had this broth before, not sure if they offer it in the US. But I must say it was so good and delicious! Having to dip the ramen was different from the typical ramen sitting in the broth. The ramen was chewy and not soggy, just the way I like. I would definitely recommend this ramen spot to anyone visiting HK or lives there. It is not a fancy restaurant and quite small but definitely worth checking out. Definitely on my list again for my next holiday in HK."
Kakurega Ramen Factory,2,"Both my girlfriend and I got sick after dining at the kakurega ramen place, and that was the only thing we both ate that day. While we thought the ramen itself tasted a-ok, we didn't understand what the rave was about. Maybe it just wasn't to our taste. I found the soup more salty/greasy than tasty, i.e. dipping the ramen in more soup made it too salty/greasy, while dipping it in less left it tasting blend. I couldn't find the illusive sweet spot after eating the whole bowl.The Japanese owner (or someone that resembled such) attentively waited on our table... ""Table"" might be the wrong word. What we dined at could charitably be described as stacks of crates. The environment was unappetizing, but I guess some people might like this kind of back alley setup. The meal came with a hefty price tag given what it was -- both in money and in health -- I'm writing this review with a painful stomach. Not a place that we would recommend or visit again ourselves. 2 stars."
Tea Coffee Two,5,"My friends and I came to this cute and homey cafe on a Saturday afternoon for lunch and coffee, and we definitely were not disappointed. I had their hazelnut latte and it's one of the best ones I've had in Hong Kong. The hazelnut flavor was strong, but not over powering, and just sweet enough. I also love that they write different things in the foam of their coffee drinks!"
Tea Coffee Two,3,"Nice cafe in Prince Edward area and very close to MTR station. They have pastas, salads, coffee, and tea. I tried a salad and lychee tea which were both good. In the $40+ range and a good deal for what you get. It's a very relaxing environment and was able to chat for quite awhile on a Saturday afternoon, and they don't rush you.A good place to catch up with people and will return when nearby."
Tea Coffee Two,5,"I stopped by in the early evening for just a normal milk tea. It was $30 HKD for a tall iced glass, and delicious! The place has a great ambiance, with soft and relaxing music playing in the background - great for reading, studying, working, etc. The staff are friendly and speak enough English."
Yummy Cart Noodles,5,"My husband and I just moved to Hong Kong and while staying in a hotel prior to moving into our flat, we noticed we were spending around $40 US eating out for lunch and dinner around town.  Our new mission: to find great food cheap.We happened upon Yummy Cart Noodles while searching for something to eat prior to shopping in Wan Chai.Omg!  We walked out with a $14 US ($86 HK) bill for two meals!!!  I feel like we hit the food jackpot because this place delivers on good, tasty food.  When you walk in you will be seated at a five person table with short stools to sit on and a basket of chopsticks in the center.  You share tables in Hong Kong because space is a premium :).  The staff gave us laminated menus and with words in Cantonese and English.  Take a dry erase marker and start circling what you want.  You can choose a bowl or plate of noodles of various types.  The bowl comes with or without broth and whatever you choose to put in it.  I like mine with broth, ramen noodles, shrimp dumplings, enoki mushrooms, and fish balls. I have not tried the plate in the two times we have visited, but I will the next.  You also circle your drink and hand your menu to the staff.Within 10 minutes or less (last time it came out in 5 mins), you are eating!  It is so good and filling.  We purposely went to Wan Chai the other day from Discovery Bay just to have lunch here!  And it won't break your budget!"
Yummy Cart Noodles,5,This place is the BOMB!!! Ordering was quick & easy， food comes out quick. You can taste that everything was made IN- HOUSE， with care! I cannot stress how delicious the meaI was!!!10/10 will be back!
Kwan Kee Store,5,"This might be a little funny to some of you guys but I didn't realize the name of the store is actually printed/ written backwards at the store front. I was looking all over the neighborhood trying to find this traditional Hong Kong style rice cake place but had gotten lost due to my own clumsiness.Fast forwarding to the rice cakes-- it is absolutely delicious and super fresh! Some are wrapped in banana or lotus leaves, others are freshly steamed in bowls and pans. There are photos being displayed on the side of the wall where you can see the descriptions and exactly what it looks like.  I was instantly curious enough to try up to three different rice cakes. My favorite had to be the rice cake that's wrapped inside banana leaves where it's also stuffed with nutty sweet coconut. Now if you're a fan of coconuts you'll love it as much as I did. It was still warm before it was packed which makes it that much better.I highly recommend this place and please, be curious enough to try them all! You won't regret anything you get because it's just that delicious!"
Kwan Kee Store,4,I got some 砵仔糕 for myself and my family. They were semi sweet. Good amount of sweetness for my sweet tooth craving. It was not too watery where it have the pudding texture. Very bouncy.This was a very busy corner where lots of locals go and buy their sweets. It's in the corner a building and on a busy street. Have to squeeze your way into the front to get your food.
Kwan Kee Store,1,Don't bother with this place for rice pudding who claims to be Michelin Star. I had really high hopes since I was coming from the US and yelp reviews claim that this place was good. What a huge mistake it was. Pudding tasted very stale probably because they had nobody in line to purchase there items. Very disappointed and lady working there was very rude too!!!Stay Away!!!
Sharetea,5,"I love the texture of the pearls! It's the perfect blend of hard, soft and chewy all the same time (if that makes sense to you!). The milk tea is a bit sweeter than other chains, but still tastes wonderful."
Sharetea,4,"I love my smoothies. I guess that's why I'm so smooth? I had a Taro smoothie here and oh Lord the moment it hits your lips.....it's so good!  Do it up again!  Oh wait that's flashbacks to college. Anyways, you can't go wrong here. I prefer to lower the sugar to 80% because they say I'm sweet enough already. Expect a wait after ordering. I always prefer a wait after ordering food and drinks to begin with. It hopefully means they are crating something good and here, they don't disappoint."
Sharetea,4,"Drank share tea in hk, China, Singapore, Philippines and Thailand. It is always got to be Okinawa milk tea! Roasted brown sugar taste that goes so well with milk tea"
Sharetea,4,"Taiwanese Milk Tea was a huge disappointment when I was in Taiwan. Chalk it up to high expectations perhaps, but boba milk teas are just about the same if not worse in Taiwan than it is in Hawaii.When I found that there was a Sharetea, a Taiwanese based boba shop, was right down the road from my place, it was decided that I would give it another try. Hey, it's Hong Kong and I love Hong Kong's attitude towards food, even in out-of-country chains. They go HAM on everything. So here I was, ordering a standard boba Taiwanese milk tea. I popped the straw into the seal and said to myself, ""here goes"". I was so glad I gave it another try. Shame I couldn't try any other Shareteas in Taiwan. Although I've had many other popular brands in Taiwan, nothing really stood out until I tried Sharetea on Cheung Sha Wan. Even if my preference is Hong Kong style milk teas, this is now my go-to spot for boba."
Sharetea,4,"PRICE:  A+The prices for boba in Hong Kong are incredibly cheaper than they are in the US.  $2 USD here vs $4+ in the states.DRINK:  AThe drink I got was the oolong milk tea, and it was roasted to perfection.  Very good balance of sweetness and tea taste, and a much more well done job than their San Francisco branch counterpart.BOBA: BWasn't as good as I was hoping it to be - a bit hard rather than soft/chewy.  Sweetness of the boba was also a bit off, and overall could have been much improved.  Overall, I would definitely return here to satisfy my cravings if I ever need to when I return."
Sharetea,4,"3.5/5 for consistency On our way home, we stumbled upon this Sharetea kiosk.Conversation to myself:""Why should I get Sharetea here? We have them back home in the US!""""But what if this HK Sharetea is different??!""""Yes, must get one""I just ordered the simple Taiwanese milk tea--eh, typical, and yes, tasted just like the US =P"
McDonald’s,4,"Ok. I am not a McDonald's fan but this McDonald's is different as it provides Create Your Taste burger !! My very first time trying it and it's fun. Though by the time you check out, you will realise the price has gone way up than the original $45 as you would like to add this and that onto your burger. But I guess it worths.Too bad the french fries are still mcdonald's ordinary french fries. I was expecting fried potatoes or onion rings. But anyway... I guess I have created a very tasty burger XD"
McDonald’s,3,"I don't usually visit McDonald's often in the US, but I make an exception when visiting overseas to see how the menu differs elsewhere. McD's is very popular in HK. And this location at Festival Walk is no different.It is down the hall from the food court. There are two lines. One is the regular line if you are ordering their regular burger/sandwich menu. While there is a shorter line to the right which is for McCafe items. The menu here consists of coffee and tea drinks that are comparable to Starbucks.I got a earl grey tea latte (HK$26) from McCafe which was enjoyably dreamy and frothy. There isn't enough seating here. The McCafe seating area is rather small and I did not see any seating on the McDonald's side either. Thus I had to venture into the food court to find a seat.If you decide to visit this location on the weekends, expect long lines and likely a wait for a seat. If you can't stand waiting, get takeout and find a seat in the food court. Though again there may be limited seating there too, especially if you need a large table for a group."
Kung Fu Dim Sum,5,"I loved this place! Wonderful service and incredible food! They were very accommodating to our larger party of international travelers, and very attentive to service. This is a locals place for sure, but don't hesitate to enjoy this amazing restaurant."
Kung Fu Dim Sum,5,This place was a small local place that specialized in dim sum all day.   All the dishes that I ordered were great.   The price was extremely good and of great value.  The only issue was that it could get really crowded and you will have to share table with other patrons.
Man Fat Restaurant,5,"My taste buds have been blessed like never before. A hugely popular restaurant in Sham Shui Po, this local favorite has 3 locations on the same street that share the same kitchen. It's definitely beneficial to know the language and style of ordering before coming to one of the remaining restaurants in Hong Kong that will give you that old-school Hong Kong feel, where tables spill onto the street and extends down an alleyway. A friend of a friend brought us here on a Monday night after a long day of boating, so you can imagine how hungry we were! The moment we sat down (in a prime location: next to the where the butchers are slicing and dicing the freshly made roast pork, duck, etc.), our waiter, a older gentleman has tea and utensils ready and has a notepad out for our order.Now I can't tell you the actual name of each dish in Chinese, but please refer to my photos to reference the dish. (If need be, show your waiter the photo! You won't regret it.)Seasoned potatoes with steak: I believe this is the first thing on the menu, and with good reason! I don't know what kind of seasoning they used but the taste of these potatoes are out of this world. These are definitely not your run-of-the-mill sliced potatoes. I felt obligated to offer the last piece to my friends but breathed an internal sigh of relief when they declined and I was able to have it for myself. The steak was delicious as well, tender and just the right size to have with the potatoes!Seasoned crawfish with ginger and scallions: These are so fresh! You can walk right up the seafood market next door and ask for a pound of these crawfish to be cooked. There's a technique to eating these: rip off the head, then take the tail and pull lightly to separate the shell from the meat.Scallops with vermicelli: A giant scallop seasoned with cooked ginger and vermicelli. I practically inhaled this. The scallop and vermicelli both complemented each other; the subtle flavors of each mixed with the ginger.Roast Quail: Quail can be a bit difficult to eat, with many small bones, but it was worth it! The skin of the quail was flavorful and not too salty, and the meat tender.Battered Squid: I love seafood, particularly fried calamari, so if you're like me, you will love this dish! While similar to fried calamari, the batter for this squid is light and doesn't overwhelm the squid. The squid itself was perfectly chewy and not rubbery at all.Veggies with egg and preserved duck egg: Perfectly cooked veggies in a broth I would have loved some extra rice to pour into. The egg and preserved duck egg both add some extra kick to this dish.Fatty beef with broad noodles clay pot: I almost didn't think I could fit any more food into me, but I had to try it. The beef had just enough fat on it and was sliced thin enough to enjoy. The noodles and broth were delicious.100% would recommend to a friend, a stranger, an enemy! The total came out to about 188 HKD each, between the 4 of us. Well worth it."
Café Golden,4,"During my high school years, one of the A-levels that I studied was Geography. The most memorable thing in those piles of notes are the part where they talk about the Old Industrial Buildings Revitalization scheme in Hong Kong. With most of the projects nearly finished, I have been traveling back and forth to see all these new places. One of which is The Jockey Club Creative Arts Centre located in Shek Kip Mei. It was once an nine-storey factory and now has transformed into an art colony. The first thing that caught my eyes had to be the Café Golden which is on the first floor with a wooden plague hanging at the entrance. This place has a rather simple décor but I have heard so much about this place with its professional and knowledgeable staff and nicely brewed coffee.I am definitely not a coffee fanatic who needs my fix once a day. As a matter of fact, I rarely go to coffee shop (even if I do, I order those caffeine free drinks...) However, the quality of the coffee here is top-notched. I tried the Cappuccino and I was rather surprised to see the foam cap as smooth as soufflé, which is really difficult to make. I do not know about its secret but with that foam cap I will be coming back for sure! Even though this place is rather far, its talkative staff really makes me want to come here more often and be friends with them. They do care."
Nha Trang Thanh,4,"Tucked away in the far corner of this loud and dirty food court is a hidden gem. A Vietnamese food stall that doesn't suck. For some reason, Vietnamese food in Hong Kong is horrible... overpriced and far from its true authenticity. But this place is the complete opposite. It's very reasonably priced, everything is under $40. I always order the rice vermicelli with the egg rolls and pork chop, $32. Add $3 for iced Vietnamese drip coffee, a must have!"
Nha Trang Thanh,3,"Middle of the road 3 Yelp review.  Nothing to write home about. The food hall in this cooked food center was easy to find and felt very local.  Lots of seating and menu is also in English, so easy to order if you do not speak the language.  Staff seemed friendly enough. Our food was average.  Not bad, just average.  I have really nothing more to say about it.  Average is average.It was absolutely cheap and affordable, so it has that going for it."
Nha Trang Thanh,4,"Located at a cooked food market in Sham Shui Po, Nha Trang Thanh will surely give you a taste of Vietnamese authenticity.  Some history facts before introducing the food: since the 1970s, the former Urban Council and Regional Council built a number of these cooked food markets attached to wet markets around Hong Kong to deter unlicensed cooked food hawkers on the street. With the refurbishment and improvement of the management of public markets over the last decade, those markets have been a popular place for all walks of life nowadays because of the food of decent price and of quality. Do not let the local crowds scare you and take the seats when available. This place is like those traditional Dai Pei Dongs so you are in for a treat of a more local atmosphere.I strongly recommend the Pho and the Lemongrass Pork Chop. The former one has such a sweet beefy flavor to the broth unlike those you may find MSG in most other restaurants; while the latter one has a really strong flavor of lemongrass that makes you feel like you are enjoying this meal in Vietnam. One special thing about this place is that you can mix in condensed milk with your coffee according to your own desire. Therefore, it saves you to trouble to tell the waiters about your choice of coffee.The price range is around $30-50, which is such a bargain with such high quality food. So, next time if you are looking for a not-as-touristy Vietnamese place to go to, why not give it a try and share a beer with the locals?"
Hay Fever Floral & Gifts,5,Exceptionally great coffee found in the cafe at the back of the florist! Makes a trip to the flower market much more bearable. There is a selection of pastries and cakes on offer as well and some pretty cool Japanese style plants.
Hay Fever Floral & Gifts,4,"Coffee shop within a flower shop, I've enjoyed a nice cup of java here while looking at all the floral landscapes that this shop offers. the cafe is not as large as others but enough seats to enjoy your breakfast. Other then my latte, they have the best lemon poppy seed cup cakes."
Thai Chiu,5,"Thai Chiu is one of the best Thai places I have had since coming to Hong Kong - and that is saying something as there are so many good Thai places to choose from. My go to here is the Lunch red curry set - it comes with a choice of beef, chicken or pork as well as a choice of white rice or Thai soup. Not to mention, every meal comes with chicken broth based vegetable soup which is delicious! I also think the wait staff here are extremely personable, attentive, and they make a concerted effort to speak English with me as a non-native Cantonese speaker. I come here at least once a week, the lunch sets are about HK$48, and between the two areas there is always a place to sit!"
Thai Chiu,4,"If you happened to be in the neighborhood, itd be a good eat. Not sure if it's worth going out of your way to try it. It's still good but there are better chicken rice else where in SQ,MY or even HK."
Thai Chiu,4,The pork jowl had nicely fried edges and was exceedingly tender.  The fried chicken wings were pretty decent also.
Urban Coffee Roaster,5,"Awesome coffee shop in the middle of mongkok Hong Kong! Loves the vibes and the back area is super cool. A mix of vinyls, movie theater seating and all sorts of random stuff that somehow just fits into the chaos of Hong Kong. Will come back next time I'm in town"
Urban Coffee Roaster,4,"They have a pretty decent coffee collection and breakfast menu. Although I don't think they are the strongest on keeping their beans up to date (as two espressos I had on different days were extremely different and variable), they do an admirable job at learning about coffee and trying to put that in practice. There breakfasts are simple but fairly tasty for a coffee shop and I would recommend it if you are there, especially because hostel stayers get a 20% off.What I like is this place brings a modern feeling atmosphere with some hipster vibes. If you go to the back it's an electic assortment of random items that make you feel like you've gone through a hipster portal. There's also a kitchen in the back for the associated hostel stayers. Occasionally they have coffee couplings after hours so check out their website for more info."
Urban Coffee Roaster,5,"This place probably best for filtered coffee out of their large collection of bean. If you are here for the espresso based coffee, you might found it less good than the experience you get from their carefully brewed filtered coffee. I really enjoyed my cup for such fine selection and fresh beans with dedication to coffee making is hard to find, especially in this area of Hong Kong. Unlike the coffee shop in the Hong Kong Island, this is less commercialized and allow you a good time to slowly enjoy coffee for it best consumption."
Urban Coffee Roaster,4,"Urban Coffee Roaster feels a friend making coffee for you in their living room. I love how homey it feels. One could argue that it's split into three sections: the front area that has the coffee, tea, and other baked goods, the middle area that has one small table and a winding stairwell to what I assumed is a stock room, and the back section that has a big rectangular table that's good for big parties. There are many bookcases, paintings, statues, and random knickknacks around to create that homey feel.Because of the unbearable temperatures, I ordered an iced flat white and it was a surprisingly large portion. Even to the very last drop, the flat white had a deliciously strong coffee flavor and was not watered down at all. I thoroughly enjoyed it.Because of the location (7ish minute walk from the C2 exit of the Prince Edward MTR station), I'm not sure I would frequent this place but if you happen to be in the area then this is definitely worth visiting."
Urban Coffee Roaster,4,"A refreshing little oasis located in between the old Hong Kong suburbs of Sham Shui Po and Prince Edwards. Despite being in the middle of nowhere and far away from the cafe crowd, I found their flat white is full of single origin flavour with a punch. In addition to coffee, you will also discover local creativities in the shop with curated goodies from talented designers. One thing I couldn't figure out is the decorated space behind the cafe, could be a coworking space or bike repair area"
Toolss,5,Finally had a chance to visit this place! Super cute coffee shop that sells coffee and stationary! They don't sell food though so my friend and I asked the barista for recommendations and he happily told us a few local popular restaurants. Think pictures speaker louder than words just look at the pics :)
Toolss,4,"~Location It's located in a little corner of a less busier street. If you're looking for a place with a surrounding that's as cute as the coffee shop itself, this would not be the place to go to. ~Ambiance The seating is solely outdoor only. There's 6 seats on the counter, but that's outside too. So there's constantly people walking, sounds of cars, and the worst part was smokers. The coffee shop itself is really cute, but I can't say the same for its surroundings. ~ServiceIt was my first time here and the girl working was really friendly and patient with me.  ~Coffee I ordered the lychee latte and I really enjoyed it! There was a hint of lychee, and it was just perfect. Nothing was overwhelming."
Glorious Cuisine,5,"Michelin rated seafood in HK.Came here for the ""metta"" shrimp. Prices were medium to high. Location had plenty of family style seating in a casual atmosphere.We ordered the squid paste in doughnut as it was one of the highest rated items. I actually felt his dish was not necessary. All you could taste was the fried grease from the doughnut.We also had the soy sauce chicken, roasted goose, shrimp, and veggie won tofu and mushrooms.Everything is cooked fresh to order.Soy chicken is a must, but order as soon as you sit down as it takes a while. Shrimp cake topped with fried bread crumbs. Tasty but a lot of work to cut the shell and get to the meat."
Glorious Cuisine,5,"My relatives brought me to this restaurant to have a late dinner otherwise I would not have found it myself.  It was seriously a local establishment, one that I would have probably skipped over if I was browsing on Yelp.  The items on the menu reminded me of comfort food.This restaurant was totally unique.  1) The kitchen is outside, in the street.  2) The bathrooms were outside, at the side of the restaurant; you have to enter from the alleyway!  3) They serve fish intestines?!   So it was quite an experience. Onto the dishes:1) fish intestines- I believe it was cooked with eggs and fried cruller.  It was served in a casserole dish.  It was tasty, to an extend.  Very fishy in flavor, and soft in texture.  I would eat it again, but I would not voluntarily order it.2) deep fried fish - love this.  It was delicious and the fish had a bit of bones in it so it was definitely pieces of fish as opposed to just fillets.3) fried tofu -  I love tofu and this dish was top notch in my opinion.  Each of the tofu cubes had a crispy yet thin layer of fried skin.  The tofu was soft and silky, with almost the flavor of tofu dessert. Simple dish done right. 4)fried oysters - what's not to love about oysters?5)fish soup - flavorful and spicy since there was a lot of black pepper seasoning. Lots of clams and such in the soup.6) soy sauce chicken - this was the first dish we ordered and the last dish we received.  You have to order this as soon as you sit down because it is made on the spot.  You won't get a pre made chicken that has been hanging in the window all day long.  The chicken was very tender and the soy sauce was very flavorful, more sweet than salty since the it was sweetened with brown sugar.Overall, it was a very good meal.  The dining room was full even thought we sat down around 9pm for a very late dinner.  Lots of cars were double parked outside, so it seems like  this restaurant is a popular locate late hangout/dinner spot."
小菜王,5,"One of the few maybe less than a handful or two of these ""Dai Pai Dong"" left in the city. Definitely genuine style cooking. FAST and cheap ! great for dinner or late night gatherings for some food and beer. What makes this place different from most restaurants is their kitchen is OUTSIDE. When you are near by, you WILL hear the ROARING flame of the fire from the individual wok areas they have. My family in HK had brought us here for dinner during our visit in April 2016. We had just came here just early enough before the rush. We got a table almost instantly. Yes this place still has lots of outdoor seating but what surprised me is how brightly lit and clean the interior areas were as well. Whats funny is ive ate next door before this place existed 10 years ago. XD Same concept place. You can go around and view the chef's working their magic with the wok on the volcano of a stove. Some will even particularly give you some extra ""show"". It makes them happy some people are still interested. We had ordered a few things. honey sauce/glazed pork chops, deep fried pig intestine, stuffed fried tofu and eggplants, steamed garlic shrimp, deep fried milk fish, malaysia style on choy, and salted egg & garlic yin choy. To my surprise though not too surprised... my favs were (in no particular order) the deep fried milk fish, deep fried pig intestine, and steamed garlic shrimp. Pork chops. Nothing too special. sweet savoryish sour sauce with pork chop. Deep fried pork intestine - not special but something i havent had in a long time so it was nice and tasty XD Fried stuffed eggplant and tofu - nothing too special, similar to what i make at home too. Salted egg with garlic yin choy - not so common vegetable in the state but still available. this particular one had red leaves too. ive only seen the green leaved version. Simple dish in a broth. Nice and lightMalaysia style on-choy - to be honest, not sure what the sauce is. But ive noticed the malaysia style tends to have dried baby shrimp and chili. Lol Steamed garlic shrimp - simple. TONS of garlic. though i expected the shrimp to be bigger in comparison to the picture that was on the wall. but omg so tasty. THAT GARLIC *drools* om nom nom hahaha Deep fried milk fish - recommendation from my uncle. Ive never had it. Boneless (but as with all fish, id still be careful anyway). Lightly battered. Deep fried. The fish was light. Batter was crispy but light. It was really done well. Definitely a recommendation from me to others. Overall. Great place to eat at. As said, one of the last few left. If you are one who has been raised in the states, you may not like the chairs being plastic stools and you need to clean your own utensils and stuff. This particular location is a lot cleaner than i remember these places to be so im quite surprised. Especially the area it is in. Their order to table times are ridiculous. We had our entire order even faster than sometimes even one dish coming out in the states. Benefits of this style of cooking. SUPER fast. I've been told this place ONLY opens at night but i swear i heard the flame roaring mid-day another day when we were walking around near-by."
小菜王,4,"This place is one of those places you shouldn't miss - both as a tourist or a local - for an authentic dai pai dong experience.  It's cheap and great for large groups.  In fact, there were so many of us on the night we went we actually ended up occupying two tables!  Needless to say, we ended up ordering almost everything popular dish on their menu.  It's BYOB.  There is an old school convenient store just across the place selling most of the popular local beers - get a Tsingtao and forget about your foreign imports.  Common, you are at a dai pai dong!Food is delicious.  Even though the setting is a bit shady and there is always the fear a critter may decide to pop out from it's den to say ""hello"".  I think I might have seen a few cockroaches when we left but at least there were no rats running around... (Yes, they exist when there is food nearby.  It's just their nature.)  I didn't end up with any food poisoning so all is good."
小菜王,4,"This dai pai dong is one of the many that actually does most of their seating indoors, and they span across 4-5 shops next to each other. Although they are quite famous for their lamb pot, we decided to order other dishes so we could get a variety because the lamb pot is rather large and we would pretty much only be able to eat that. Next time.We ended up ordering a fried calamari, steamed fish belly, appetizer platter, and boiled spinach soup. The fried calamari came in a large portion and the squid was really fresh. The steamed fish belly was a little bit over cooked but still really soft and moist. You could also taste the freshness in the fish. The appetizer platter had deep fried pig intestine (really crispy), deep fried pork neck meat (great texture and flavor), and two other unidentifiable things. I think one is a green onion pancake and the other was a deep fried chicken patty. Whatever they were, they were good. I'm not a huge fan of deep fried foods so this platter definitely wasn't my favorite dish, but it was good. My favorite dish of the night has to be hands down the boiled spinach soup with minced meat. It could be that I love spinach though :P I thought it was very flavorful and I loved the salted egg that was in it. All in all, this place is a solid dai pai dong to visit and I can't wait to go back to try their famed lamb pot."
雲吞生麵食,5,"Looking for a place to eat in the Sham Shui Po district, we came across this local wonton mein (noodles) joint on Pei Ho Street. The prices on the wall advertised wonton mein for $19 ($2.50 US) a bowl and wonton soup for $24 ($3.10 US) a bowl.  There were quite a few people inside eating, so we thought we would give it a try.  We are glad we did.  You get three huge wontons in the bowl and quite a decent portion of noodles to go with it.  The noodles were al dente, just the way they should be and the wontons were delicious.  As a matter of fact, the wontons were the best of all the ones I have tried in Hong Kong.  Will definitely go back again for more delicious wontons in the future."
Prince Dragon,5,Great place for dim sum in Kowloon area. Clean place and the menu has no pictures and only written in chinese! Sucks for an ABC. Better than USA dim sum places
Prince Dragon,4,They serve Dim Sum. Must-try items include this: Abalone with Sui Mai. Follow my Yelp if you love my Yelping & welcome everybody to ask me questions about Hong Kong.
Wang Jia Sha,4,"It's a franchise, but very good one. Their cuisine is Shanghai. Very consistent."
Mad For Garlic,4,"I'm not exactly a big fan of garlic, let alone mad for it lol. I use garlic powder in my cooking here and there, but it is usually quite mild.My relatives brought me to Mad for Garlic inside Festival Walk this night because they love this restaurant. Knowing that I'm a foodie, they ordered many of their favourite dishes.We started with complimentary garlic bread. It was spread with the golden yellow garlic butter, but the bread was a bit chewy for my liking. I do like my bread crispy (sorry!)The creamy Garlic Carbonara Pasta was delicious. The spaghetti was done al dente, the cream sauce was nice and rich... I couldn't really pay attention to the garlic part tho lol.Onto the pizzas, we ended up ordering 3! I would highly recommend the 2nd pizza :) but all 3 were pretty tasty!1. BBQ Chicken Ranch Pizza is topped with spicy grilled chicken, cheese, arugula! This one had a spicy kick to it, watch out ;)2. Garlic Snowing Pizza is made with sweet white sauce, fried garlic, shrimp, and pineapple - this was my favourite one!3. Gorgonzola Cheese Pizza aka blue cheese pizza and served with honey dipping sauce! Quite smelly but tasted great.After dinner, I was talking to my friends about Mad for Garlic, but none of them really enjoyed this place. They would visit once a year maybe if a craving comes along. But the real turn off they mentioned was the dessert (cake)... somehow they incorporated garlic in it too. Sounds like a turn off for me. Luckily, our table didn't order any dessert this night. So, overall, the meal was a 4 star :)"
津津好金の味,5,"This was one of my favorite places to eat while in HK.  The people here are extremely friendly and serve up food that the locals like to package and take to work for the day. This is a small street stall on the corner and they can set up a table and some chairs for you.  I would grab a juice down the street or something from 7-11 because you might be burning up after some of this ""ma-la"" szechuan flavor.I would recommend the cold spicy noodles. The noodles are soooo good. Al-Dente. The spice is a ""ma-la"" type, which has some numbing and direct heat.  I think the mild isn't very spicy at all.  If you get the spicy, you'll probably be able to enjoy the bowl but you won't really enjoy the bowl when you're sitting on the bowl.  You can win the battle but not the war ;).  I also liked the spicy wontons as they're sitting in this delicious broth of ma-la flavoring.  Be careful of this one, as the spice really warms up the belly.  A must stop if you're in the neighborhood!"
Lady M,4,Super fluffy and creamy cake. Good thing is the wait time at  this location is not as crazy long as TST
Famous Dim Sum,5,Fantastic dim sum!  We were trying to go to One Dim Sum but the line was too long.  This place is right next door and had amazing food with good prices.  The custard bun was sooo creamy and good.  The taro and BBQ pork buns were also delicious.  You won't regret going here over the other!
Famous Dim Sum,5,Fantasic little restaurant. Stopped in here after seeing the insane line for One Dim Sum and did not regret it! The staff was helpful and speedy and the food was fantastic. A great treat for lunch on a rainy October day.
Famous Dim Sum,4,"We went here by accident because we were trying to find their more famous neighbor One Dim Sum.  We were pleasantly surprised.  Ordered the har gaw, siu mai, pork buns, shrimp rice rolls, and radish cake and felt all were well prepared.  Service was good too!!"
